id	custom_label_2	custom_label_3	custom_label_4
NT03001053	40	Nooteboom	30
NT3001007	40	Nooteboom	30
NT3001037	35	Nooteboom	25
NT3001045	40	Nooteboom	30
5904341682107	15		20
5904341682084	30		15
13193	35	Brother	
13196	40	Brother	
13199	50	Brother	
9959M3	35	Brother	
13208	35	Brother	
F015N	30	Brother	
13214	40	Brother	
13217	25	Brother	
13220	30	Brother	
13223	25	Brother	
13226	25	Brother	
13232	25	Brother	
13235	25	Brother	
13238	25	Brother	
13241	25	Brother	
9959M6	25	Brother	
13247	25	Brother	
F003	25	Brother	
13253	30	Brother	
13259	25	Brother	
F059	25	Brother	
13265	25	Brother	
13268	25	Brother	
811107	75		75
6658	20		10
D105	45	Apoz	35
D129	35	Apoz	20
A-COMIC-BLACK	30		20
DS9062	25	Brother	
OV5727	20	Brother	
13466	25	Brother	
9959M9	25	Brother	
9959M10	25	Brother	
9959M11	25	Brother	
CABLDF1	25	Brother	
9959M13	25	Brother	
9959M14	25	Brother	
CABLDP1	25	Brother	
9959M16	25	Brother	
9959M17	25	Brother	
794541	25	Brother	
CADXBLDQ1	25	Brother	
9959M20	25	Brother	
9959M21	25	Brother	
121212	25	Brother	
9959M23	25	Brother	
9959M24	25	Brother	
13523	25	Brother	
UC2216	20	Brother	
9959M26	25	Brother	
9959M27	25	Brother	
9959M28	25	Brother	
9959M29	25	Brother	
9959M30	20	Brother	
9959M31	30	Brother	
9959M32	20	Brother	
13556	35	Brother	
13559	25	Brother	
9959M33	25	Brother	
9959M34	25	Brother	
9959M35	25	Brother	
9959M36	25	Brother	
9959M37	25	Brother	
9959M38	25	Brother	
13583	25	Brother	
9959M39	30	Brother	
103216	60		55
60700677	45	Novatex	40
MPEN169	35	Edentex	20
202021	35	Signo	15
B155-B3	30	Apoz	15
MPEN86	35	Edentex	20
MPEN118	35	Edentex	20
MPEN61	50	Edentex	45
FCK12	70		65
FCK11	60	Polimex	55
FCK15	55		45
200860	55		45
AB1630	30	Abtex	20
AB1640	35	Abtex	25
60701126	45	Novatex	35
PEN343	50	Edentex	40
KNP336	30		25
KIN190	55		50
KIN156	55		50
KIN232	45		30
LILI19	45		35
D166	40	Apoz	30
D134	40	Apoz	30
D127	40	Apoz	30
KIN118	55		50
8145507	40		30
371003	55		
371103	50		
D083	45	Apoz	40
PEN324	45	Edentex	40
PEN363	40	Edentex	30
PEN156	35	Edentex	25
98072208	55	Dream	50
98072209	55	Dream	50
98072210	50	Dream	50
98072211	50	Dream	50
1051620	50		40
304171203	45		35
3862301163	50		15
M516	40		15
D135	40	Apoz	30
D176A	40	Apoz	30
MPEN100	35	Edentex	20
83002	40		30
AN067	40		30
MPEN36	40	Edentex	30
401131	40		30
401200	35		25
401205	35		25
401256	35		25
401275	35		25
401389	35		25
401392	45		35
401395	35		25
401505	35		25
401607	35		25
401684	40		30
401802	35		25
70032187	30		20
SJ27688	45		35
TL312005	40		35
7484002	45		35
824802	50	Strima	40
82315	30	Strima	
2448	35	Strima	25
9959M40	65		60
S889	55		50
21435555	20		0
59844	40		15
MAM01	40		35
C99	30	Mcolors	20
3862301154	40		30
3862301106	40		30
445760	25	Strima	30
403004	30		20
7503888	35		30
8036001	40	Verhees	30
7769008	40		30
MFAB38	45	Edentex	35
32091167	40		35
1895018	65		60
72990121	15		0
KIN300	55		50
KIN261	50		45
D126	35	Apoz	25
D122	20	Apoz	5
D180	35	Apoz	25
MPEN285	40	Edentex	35
PENMBP879	45	Edentex	35
V3379001	35	Verhees	25
V3379002	35	Verhees	25
V3379005	35	Verhees	25
V3379006	35	Verhees	25
V3379009	35	Verhees	25
V3379013	35	Verhees	25
V3379014	35	Verhees	25
V3379015	35	Verhees	25
V3379016	35	Verhees	25
V3379020	35	Verhees	20
V3379029	35	Verhees	25
V06222005	40		30
PLAVK08	65		
VZTM1	65		60
KIN228	55		50
KNS100	40		30
KNS999	45		35
KIN38	45		35
MFAB254	55	Edentex	45
MFAB001	45	Edentex	35
MFAB021	55	Edentex	45
PP061/2	40	Aml dzianiny	20
V06222012	45		30
LIANDEC	20		5
HERBETA201	20		5
17438/723	50		45
17438/BOR	50		45
17438/HNE	-5		-15
17438/SVE	50		45
17438/TMA	50		45
400432/BIL	50		45
400432/CERV	5		-5
400432/CRN	50		45
400432/RUZ	50		45
400432/SED	50		45
400432/TMAMOD	50		45
400432/ZLA	50		45
1834525	20		10
52011/BIL	75		70
52011/CER	75		70
V06222001	35		25
LU7484005	45		35
LU7484007	40		35
3862301130	40	Kreda Trade	15
21373756	40		30
996218	70		65
996288	90		90
1342	35	Brother	25
MFAB307	45	Edentex	35
KIN23	65		60
MFAB318	55	Edentex	45
MFAB100	55	Edentex	50
PENMBP812	40	Edentex	30
KIN02	60		60
3959009	55	Verhees	50
3959031	45		35
18194	60		55
MAM03	40		35
MAM02	40		15
VZ871	70		60
LILI13	45		40
60700461	15	Novatex	0
KIN343	45		10
AB29088	35	Abtex	25
10777	50		40
PRU2	45		40
60702177	20	Novatex	5
JD9501	65		60
HR55	70	berotex	70
18800/CER	60		55
730191/NIK	60		55
730191/STA	60		55
730191ZLA	60		55
PXN007	65		65
FCK01	65		60
M8721	50		40
10800002	40		30
10800014	40		30
10800034	40		30
10800052	40		30
10800063	35		30
10800068	40		30
10800069	40		30
10800106	40		35
21466629	40		30
7393033103002	0	Strima	
21475211	35		15
KNB006	40		15
KNB008	60		50
07299034	45		40
DS2020	30		10
DS400	20		10
XC1955-052	25	Brother	
3959020	55	Verhees	50
3959005	55	Verhees	50
3959029	55	Verhees	50
3959033	45	Verhees	35
3959026	45	Verhees	30
3959006	50	Verhees	45
3959019	55	Verhees	50
3959018	55	Verhees	50
3959025	50	Verhees	40
3959028	35	Verhees	25
3959032	60	Verhees	50
3959021	55	Verhees	50
3959027	55	Verhees	50
V06222024	45		35
08036029	50	Verhees	45
08036016	45	Verhees	30
S84765472	35		30
548082/BIL	40		35
548082/CER	40		35
0267001	50	knipidee	40
0267020	45	knipidee	35
0267091	45	knipidee	15
0267092	45	knipidee	35
0267110	45	knipidee	35
0267179	45	knipidee	35
0267215	50	knipidee	40
0267320	45	knipidee	35
0267321	45	knipidee	35
0267322	50	knipidee	40
0267454	45	knipidee	35
0267456	45	knipidee	35
0267536	45	knipidee	35
0267570	45	knipidee	35
0267600	45	knipidee	35
0267670	45	knipidee	35
0267690	45	knipidee	40
0267695	45	knipidee	35
0267820	45	knipidee	35
0267825	45	knipidee	35
0267880	45	knipidee	35
0267985	45	knipidee	35
0267999	45	knipidee	35
267400	45	knipidee	35
267455	40	knipidee	30
267584	40	knipidee	30
267630	45	knipidee	35
267950	45	knipidee	35
267960	45	knipidee	35
6490880	55		45
JPL1	40	Aml dzianiny	30
LAMBADA303	30		20
101010	75		70
V4671023	55		50
V3598002	55	Verhees	45
PEN87	45	Edentex	40
ABME79	20	Abtex	10
ABME20	30	Abtex	25
ABME250	25	Abtex	15
ABME99	-55	Abtex	40
6490881	55		50
015363005	20		5
348778/DINO	25		15
19745/BOR	50		45
19745/HNE	25		15
19745/MOD	50		45
349898/CER	25		15
349898/HOR	-50		-65
349898/SED	25		15
348778/111	60		55
350739/111	30		20
349897/111	40		30
349897/333	40		30
349897/392	40		30
349897/444	40		30
349897/549	40		30
349897/555	40		30
349897/653	40		30
349897/666	10		0
349897/667	40		30
349897/751	40		30
349897/888	40		30
349897/999	40		30
BSM66	15		0
BSM01	0		-15
3959016	45	Verhees	35
83226	35		30
LILI5	40		35
1051400	50	Rumitex	45
182020	30	Signo	20
3959015	55	Verhees	50
SDL108	45	Edentex	35
ABN777	35	Abtex	25
ABNF1	60	Abtex	55
ABNF77	60	Abtex	55
PEN122	45	Edentex	40
OAXMAS	40		15
71352184	45	Nooteboom	35
71350472	40		35
71351193	40		30
FCK56	55		45
FCK55	55		45
20094L	55	Olex	55
ADP38	40		30
MA878	35		25
ADP18	40		30
JPL29040P	45	Aml dzianiny	30
D28040P	50	Aml dzianiny	45
21477232	25		10
21477231	20		10
214771201	25	Kreda Trade	10
214291206	30		15
1477801111	30		20
21461531	25		15
D186H	40	Apoz	30
AB29034	35	Abtex	25
SDL131	40	Edentex	25
2902061	40		30
LILI3	45		35
D280P/MEL8B	45	Aml dzianiny	35
JPL240JEANS	45	Aml dzianiny	35
SDL198	35	Edentex	25
60702053	40	Novatex	35
S665R64785	60	Textil Centre	55
S665R64807	60		50
SDR430MEL8B	45	Aml dzianiny	15
SDR43040P	45	Aml dzianiny	35
SDR430JEANS1	35	Aml dzianiny	25
21477112	25		10
3959001	45	Verhees	35
3959010	45	Verhees	35
V06222027	40		25
V06222019	45		35
KN789	45	Květa	35
SKI38	40	Edentex	30
9971001	35	Verhees	25
D280B024	40	Aml dzianiny	30
3862301170	50		40
TC182155	45	Textil Centre	35
TC182156	45	Textil Centre	35
ABFBIO1	40	Abtex	35
1571	40	Strima	30
JPL240CZ	40	Aml dzianiny	30
JPL290CZ	40	Aml dzianiny	30
PPA008	50	Aml dzianiny	45
ADP008	50		40
D34038	40	Aml dzianiny	30
4933621710415	15	Strima	
725813002	10	Strima	10
21479/BIL	90		90
21479/SED	90		90
21479/TRAN	85		85
L200B131	45		45
3036012	45		35
3036019	50		40
3036006	50	Mráz	40
D188C	30	Apoz	15
UNICO11	20		5
PP124	50	Aml dzianiny	45
BSM11	15		15
BSM99Z	15		15
BSM44S	15		15
BSM77N	15		15
3959011	45	Verhees	35
21475931	35		15
C879	35	Mcolors	25
C880	35	Mcolors	25
681020	40		35
681998	40		35
KIN131	45		40
KIN251	50		45
KIN363	55		50
RS0032-301	50	Quality Textiles	40
RS0032304	50	Quality Textiles	40
RS0032305	50	Quality Textiles	40
RS0032350	50	Quality Textiles	40
RS0032351	50	Quality Textiles	40
RS0032354	30	Quality Textiles	20
RS0032367	50	Quality Textiles	40
RS032306	50	Quality Textiles	40
RS032412	50	Quality Textiles	40
RS0309028	40	Quality Textiles	30
RS0309063	50	Quality Textiles	45
RS0309068	45	Quality Textiles	40
ZJ210	55		50
ZJ211	65		50
ZJ001	55		50
RICH10	50		45
D0188-A	40	Apoz	30
LGA879001	25		15
D3402	40	Aml dzianiny	35
PSD232	45	Edentex	40
1005145	35	Fiskars	
1019197	40	Fiskars	35
1005151	25	Fiskars	15
1005130	30	Fiskars	25
MAMAS10	35	mamas	30
MAMAS20	35	mamas	30
MAMAS30	35	mamas	30
MAMAS40	35	mamas	30
MAMAS50	35	mamas	30
L200038	45	Aml dzianiny	35
MOR38	45	Edentex	40
8195	30	Fiskars	25
1003861	30	Fiskars	20
C150	30	Mcolors	15
C888	35	Mcolors	25
CS70S	40	Brother	20
JPL290178/1	40	Aml dzianiny	30
213316163	40	Kreda Trade	35
300999	50	Signo	40
S66564789	50	Textil Centre	40
ABME300	35	Abtex	25
AB566	45	Abtex	35
PP009	45	Aml dzianiny	35
PP016	45	Aml dzianiny	30
PP052	45	Aml dzianiny	40
PP115	40	Aml dzianiny	35
AB444	35	Abtex	25
PP004	45	Aml dzianiny	40
S665181640	50	Textil Centre	40
S66564801	50	Textil Centre	50
S66564787	60	Textil Centre	55
08036005	40	Verhees	30
V06222007	40		30
RS0196056	40	Quality Textiles	30
RS0202055	45	Quality Textiles	30
V02409001	40		35
9971003	40		30
V8010001	45	Verhees	40
V8010002	40	Verhees	30
V8010003	45	Verhees	35
V8010004	45	Verhees	40
V8010005	40	Verhees	30
V8010006	40	Verhees	35
V8010007	40	Verhees	30
V8010008	40	Verhees	30
V8010009	40	Verhees	30
V8010010	40	Verhees	30
V06222022	45		35
V06222021	40	Mráz	30
V05868001	40	Verhees	30
V03035003	45	Mráz	40
V08058001	40	Mráz	35
V08058014	45	Mráz	35
SED131	35	Edentex	30
PSD38	40		30
JPL290JEANS	45	Aml dzianiny	35
MAMAS51	30	mamas	20
PP076/1	45	Aml dzianiny	40
PP003	45	Aml dzianiny	15
PPMEL40P/2	45	Aml dzianiny	40
1904A	15	Eratex	5
MARP002	50		40
23366	30	Brother	
60700472	45	Novatex	35
60700701	40	Novatex	30
60701165	40	Novatex	30
607001086	45	Novatex	35
23495/NIK	60		55
23495/STA	60		55
23495/ZLA	60		55
60700705	45	Novatex	35
27232372	55		15
27832182	45		15
27832166	55		15
27782372	-20		-40
27782166	45		15
27782182	50		15
23696/CER	60		55
23696/NIK	60		55
OA445	20		10
OA444	30		15
2902024	40		30
2902151	40	Nooteboom	30
PPB311	35	Aml dzianiny	30
PPB312	35	Aml dzianiny	25
PPMEL5P	35	Aml dzianiny	30
PPB039	50	Aml dzianiny	40
PPB013	35	Aml dzianiny	30
PPMEL20P	35	Aml dzianiny	30
PPB020/2	35	Aml dzianiny	30
PPB002	35	Aml dzianiny	30
09971019	35	Mráz	25
V3036016	45	Mráz	35
V3036048	50	Mráz	40
08036006	40	Verhees	30
08036003	45	Verhees	35
08036013	40	Verhees	30
08036018	40	Verhees	30
08036020	40	Verhees	30
08036011	40	Verhees	30
AK155	50		40
DX1000	20		
V08419004	40	Mráz	25
AK666	50		40
PPB068/1	40	Aml dzianiny	30
PPB022/2	40	Aml dzianiny	30
PPB018	35	Aml dzianiny	30
PP316	45	Aml dzianiny	35
B198-A	15	Apoz	15
21482511	40		30
21482521	40		30
21482512	40		30
PP178/1	45	Aml dzianiny	35
21482522	40		30
21482412	30	Kreda Trade	10
21482411	30		15
21482311	45		35
21482312	40		30
PANEL004	30	Signo	15
L1900000	50	Aml dzianiny	45
L190018	50	Aml dzianiny	45
L190024	50	Aml dzianiny	45
L190038	45	Aml dzianiny	40
L190B008	45	Aml dzianiny	35
L190B070	50	Aml dzianiny	45
L190B168	50	Aml dzianiny	40
LACGRAFIT	45	Abtex	40
V06222004	50		45
V06222016	45		35
V06222009	40		25
V06222023	45		35
V06222003	40		30
V06222010	40		30
V06222020	50	Verhees	40
V06222018	45		35
V06222002	45	Mráz	30
V06222026	50		40
V06222006	45		30
V06222011	45		35
KNS222	40		15
3036010	50		40
8050005	45		15
08050035	35		35
V06222025	50	Mráz	40
S2031R108	45	Textil Centre	35
TC182154	45		35
08036009	45	Verhees	35
CPP555	35	Apoz	25
3062001	45	Verhees	35
2530011	35	Verhees	25
2530002	35	Verhees	25
2530014	35	Verhees	25
ACOLORIER1B	25		15
KRYPTON	25		15
TROPIC	25		15
D198A	35	Apoz	25
D186B	40	Apoz	30
D198C	30	Apoz	30
JP230CZ	40	Mcolors	30
PP060	35	Aml dzianiny	30
PP139	35	Aml dzianiny	30
PP254	45	Aml dzianiny	35
83130	45		40
MICI01	30		20
DUNA19	35		25
ABTB38	40	Abtex	30
21BORDUR12	35	Signo	25
20213	35	Signo	15
C100	35	Mcolors	25
C889	30	Mcolors	15
R250B007	50	Aml dzianiny	45
A-MOLLYGREY	35	Oaza	25
VZTM33	75		70
03035001	40		35
1052006	40	Verhees	30
S190B007	60	Aml dzianiny	50
7200	55	Polimex	50
08036007	50	Verhees	45
08036012	40	Verhees	30
08036004	45	Verhees	35
08036002	45	Verhees	35
08036021	40	Verhees	30
08036010	35	Verhees	25
08036041	40	Verhees	30
08036042	45	Verhees	45
I170B024	45	Abtex	40
10802008	35		25
10802014	35		25
10802018	35		25
10802024	40		30
10802054	40		30
10802068	35		25
10802069	35		25
C151	35		25
8902342	60		55
PRTEPP	90	Aml dzianiny	
PRNAP	90		90
J150B068/1	55	Aml dzianiny	55
26796/BIL	70		70
26796/CER	60		55
26796/SED	70		70
26814/BIL	50		55
26814/MOD	50		55
26814/RUZ	50		55
26817/10	85		80
26817/15	70		65
26817/20	75		70
26817/25	75		75
26817/30	75		75
26829/10	85		80
26829/15	50		45
26829/20	85		85
26829/30	90		85
26835/20	60	Polytex	55
26835/30	65	Polytex	60
26841/BIL	85		80
26841/CER	85		80
26850/BIL	40		35
26850/CER	65		60
D280B096	45	Aml dzianiny	35
26856/BIL	45		40
26856/CER	75		75
26859/BIL	70	Polimex	70
26859/CER	40	Polimex	35
26862/BIL	75		70
26862/CER	45		35
26865/BIL	35		25
26865/CER	40		35
BARBERH211	-5	Oaza	-20
26880/BIL	75		75
26880/CER	75		75
26883/BIL	50		45
26883/CER	60		55
601080	85		85
08036026	45	Verhees	35
08036017	40	Verhees	30
08036008	40	Verhees	30
08036030	40	Verhees	30
08036019	40	Verhees	30
08036039	40	Verhees	30
08036031	40	Verhees	30
08036028	40	Verhees	30
08036022	40	Verhees	30
08036025	40	Verhees	25
08036045	40	Verhees	30
PEN119	45	Edentex	40
LU7484044	40		30
250056303	30	Strima	25
1003736	30	Fiskars	20
1056564	25	Fiskars	20
1003910	35	Fiskars	25
1005148	30	Fiskars	20
GEOZL2	35		25
JACQUARD	15		5
200930	50	Olex	45
200840	60		50
FCK060	60	Olex	55
1020499	35	Fiskars	30
1003862	20	Fiskars	10
1004614	35	Fiskars	25
1003748	35	Fiskars	30
MARP003	45		35
PEN14	40	Edentex	30
H2111	5	Oaza	
2530003	40	Verhees	30
2530010	35	Verhees	25
TC938182153	45	Textil Centre	40
TC938182151	50	Textil Centre	45
201817	35	Eratex	65
S80565176	45	Textil Centre	35
S805182132	45	Textil Centre	35
MR1090069	45	Quality Textiles	35
MR1089069D	45	Quality Textiles	40
PEN81	35	Edentex	30
PEN23	35	Edentex	30
JPL290GRAFIT	40	Aml dzianiny	30
JPL290B034	40	Aml dzianiny	30
JPL290B123	40	Aml dzianiny	30
1785002	50	Verhees	40
1785004	50	Verhees	40
1785005	50	Verhees	45
1785012	45	Verhees	40
1785013	50	Verhees	40
1785020	50	Verhees	45
10051519863	35	Fiskars	25
28098/001	45		40
28098/12	45		40
28098/121	45		40
28098/336	45		40
28098/347	45		40
28098/44	45		40
28098/549	45		40
28098/556	45		40
28098/628	45		40
28098/672	45		40
28098/697	45		40
28098/710	45		40
28098/744	45		40
28098/779	45		40
28098/852	45		40
28098/863	45		40
28098/865	45		40
28098/878	45		40
18642	30		20
PEN173	40	Edentex	30
08036038	45	Verhees	35
08036027	50	Verhees	45
08036024	50	Verhees	45
08036043	45	Verhees	35
08036034	40	Verhees	30
08036015	45	Verhees	35
08036014	45	Verhees	35
08036023	45	Verhees	35
08036032	40	Verhees	30
08036044	45	Verhees	35
08036035	50	Verhees	50
08036033	40	Verhees	30
28215/BIL	75		70
28215/CER	75		70
09107042	45		40
09107006	45	Mráz	40
V08058003	55	Mráz	50
L200000	45		30
NASAM202	50	Oaza	15
AK139	50		40
AK129	50		40
AK134	40		30
FL555	70	Olex	65
MR1089008D	45	Quality Textiles	40
RS0196131	45	Quality Textiles	35
PR0001543	40	Quality Textiles	15
PR0001542	40	Quality Textiles	25
RS0218007	45	Mráz	40
MR1089015D	45	Quality Textiles	35
RS0202069	45	Quality Textiles	40
RS0202167	45	Quality Textiles	40
2025D003401	25	Teofilow	25
AB9192	40	Abtex	30
RS0248308	45	Quality Textiles	40
JPL290070/1	45	Aml dzianiny	35
JPL290316	45	Aml dzianiny	35
JPL290076/1	45	Aml dzianiny	35
KNS2021101	45		35
28932/AB	80		75
28932/BN	80		75
MB14/NIKL	80		75
4016Q/AB	50		40
4016Q/CP	50		40
28944/CER	60		55
28944/NIK	35		25
28944/STA	60		55
28944/ZLA	60		55
28947/CER	35		25
28947/NIK	35		25
28947/STA	60		55
28947/ZLA	60		55
64315	55		45
3066025	50	Verhees	40
JPL290M117	45	Aml dzianiny	35
D197D	35	Apoz	25
JPL290008	40	Aml dzianiny	30
GEOZL5	35		15
KIN8	60		55
SDR430070/1	50	Aml dzianiny	40
P8135	30	Brother	
S66564797	55	Textil Centre	55
S665181646	60	Textil Centre	55
F6169169	20	Oaza	5
B194	-10	Apoz	-30
15624008	50	Nooteboom	40
2115E	50		35
RS0196167	45	Quality Textiles	35
MR1001069	40	Quality Textiles	30
ABT666	-5	Abtex	25
3959003	55	Verhees	50
L165000	50		45
L165038	50	Aml dzianiny	45
303030BOOM	25		25
08036037	40	Verhees	30
MOR2	45		35
FAB38	50	Edentex	40
0123051	45	knipidee	35
0122060	45		40
810002372	40	Novatex	25
CTP249	55	Mcolors	45
10052259162S	30	Fiskars	20
320091	30	Oaza	20
323483008	40		30
320093000	35	Oaza	25
09107001	40	Verhees	30
TM202110	0	Oaza	-15
09107029	40		30
09107003	45	Edentex	40
09107019	45	Edentex	35
SDR430084	40	Aml dzianiny	25
SDR430024/1	40	Aml dzianiny	30
SDR4300034	35	Aml dzianiny	25
SDR430097/1	40	Aml dzianiny	30
SDR430087	35	Aml dzianiny	25
09107009	40	Edentex	25
2530007	40	Verhees	30
2530017	35	Verhees	25
2530016	35	Verhees	25
03800001	35	Mráz	25
V0622201919	45		30
AB299	35	Abtex	25
9968	45	Strima	40
08918001	40	Verhees	15
V3598001	45	Verhees	35
3959012	55	Verhees	50
3959030	45	Verhees	35
3959002	40	Verhees	35
3959024	60	Verhees	50
3959013	45	Verhees	35
3959022	45	Verhees	35
3959008	45	Verhees	35
3959034	45	Verhees	35
3959017	55	Verhees	50
08502001	60	Verhees	55
08502002	60	Verhees	55
08502003	60	Verhees	55
8502004	60	Verhees	55
3959023	55	Verhees	50
L200B024	40	Aml dzianiny	30
L200JEANS	40	Aml dzianiny	25
PRUPL	90		85
MAMH44	50		50
KN301B	40		35
09049001	35	Nooteboom	25
3959004	45	Verhees	35
6225JEANS	40	Oaza	15
05438008	40	Nooteboom	35
05438042	40	Nooteboom	35
05438043	40	Nooteboom	35
05438055	40	Nooteboom	35
05438134	40	Nooteboom	35
05438224	40	Nooteboom	35
05438408	40	Nooteboom	35
5438050	50	Nooteboom	40
5438069	50	Nooteboom	40
NT5438062	50	Nooteboom	40
0296001	55	Nooteboom	45
0886999	35	knipidee	25
3959014SV	55	Verhees	50
ARMS2019648	45		35
RS0196015	45	Quality Textiles	35
0617880	40	knipidee	35
2530006	35	Verhees	25
2530018	35	Verhees	25
2530020	35	Verhees	25
2530013	40	Verhees	30
2530015	35	Verhees	25
2530009	35	Verhees	25
2530005	35	Verhees	25
2530019	40	Verhees	30
09107017	40	Verhees	30
09107010	40	Verhees	25
09107038	40	Verhees	30
09107011	40	Verhees	30
09107007	40	Verhees	30
09107.020PRE	25	Verhees	30
09971004	35	Verhees	25
W33301	45	Wouters	35
W33303	45	Wouters	35
0867051	45	knipidee	40
0867060	50	knipidee	40
0867099	50	knipidee	40
P03GALAXI	20	Oaza	10
P03TREND	45	Oaza	30
2097	35	Strima	30
6518	45	Strima	40
1860	25		20
1588	30	Strima	25
15893051	40	Nooteboom	30
213326009	20	Kreda Trade	10
1030007676TM	40		30
KC8191013	45	Quality Textiles	35
21348653	35	Kreda Trade	25
ABTB48	25	Abtex	10
SDR430051	35	Aml dzianiny	20
SDR430GRAFIT	40	Aml dzianiny	30
CS10S	35	Brother	
L200B037/1	45		35
14450006	45	Nooteboom	40
V4671001	45		35
L200B013	45		30
L200B117	45		30
32430/001	45		35
32430/121	45		35
32430/336	45		35
32430/347	45		35
32430/549	45		35
32430/556	45		35
32430/628	45		35
32430/672	45		35
32430/697	45		35
32430/710	45		35
32430/713	45		35
32430/744	45		35
32430/779	90		90
32430/852	45		35
32430/863	45		35
32430/865	45		35
32430/878	45		35
32430/JEANS	45		35
32430/TMAVY	45		35
ABTB741	25	Abtex	15
1223185098	35	Textil Centre	25
V08058041	40	Verhees	25
V08058019	55	Verhees	50
V08492001	50	Verhees	40
AK083	50	Apoz	40
AK180	30		20
AK188A	40	Apoz	30
V08058005	40	Verhees	35
KNH454	40	Květa	35
W447	65	Wouters	60
W4400	65	Wouters	35
AB919	35	Abtex	25
AB942	35	Abtex	25
W6641	45	Wouters	35
W6647	45	Wouters	35
W66619	45	Wouters	35
W66621	45	Wouters	35
W66625	45	Wouters	35
W66633	45	Wouters	35
W666P48	40	Wouters	30
AB89	40	Abtex	30
1447D003401	35	Teofilow	25
AKOTA	35		25
W77700	45	Wouters	45
W77703	45	Wouters	15
W77715	45	Wouters	15
W77717	45	Wouters	45
W77719	45	Wouters	45
W77722	45	Wouters	40
W77725	45	Wouters	40
W77731	45	Wouters	15
W77734	45	Wouters	40
W77743	45	Wouters	45
W77747	45	Wouters	15
W77749	45	Wouters	15
W77752	45	Wouters	15
W77753	55	Wouters	50
W77754	45	Wouters	15
W77769	45	Wouters	15
W77777	45	Wouters	40
14530056	50	Textil Centre	45
HELGA	35		25
8176001	40	Verhees	30
2530001	35	Verhees	25
09107014	40	Verhees	35
V08058006	50	Verhees	40
V08058009	50	Verhees	40
V08058020	45	Verhees	35
V08058011	50	Verhees	40
V08058038	50	Verhees	40
V08058042	50	Verhees	40
V08058010	45	Verhees	35
3959037	50	Verhees	40
ABTB889	35	Abtex	25
600003	50		35
600006	45		35
600008	45		35
600069	45		35
C444	30	Mcolors	20
V7471001	55		45
V7471002	50		45
V7471003	55		45
V7471004	40		30
V7471005	40		30
V7471006	40		30
V7471007	50		45
V7471008	50		45
V7471009	55		45
V7471010	55		45
V7471011	35		25
V7471012	50		45
V7471013	35		25
V7471014	40		30
V7471015	45		35
V7471016	55		45
V7471017	40		30
V7471018	35		25
V7471019	50		45
1373	40	Strima	35
2356	35	Strima	30
AB29067	45	Abtex	35
AB8741	45	Abtex	30
AB988	40	Abtex	25
11707051	45	Abtex	35
